timestamp,line_id,product_type,machine_speed,oee,availability,performance,quality,production_time,planned_production_time,good_pieces,total_pieces
2025-05-17 17:20:26.637849,L2,Fond_Plat,1028,74.55,76.45,78.3,73.81,60,60,565,766
2025-05-17 17:20:26.637849,L3,Fond_Plat,936,77.95,76.28,81.68,80.36,60,60,585,729
2025-05-17 18:20:26.637849,L1,Fond_Carre_Poignees_Plates,1054,86.75,90.13,90.31,83.69,60,60,764,914
2025-05-17 18:20:26.637849,L2,Fond_Plat,1160,78.79,78.92,76.32,78.96,60,60,721,914
2025-05-17 18:20:26.637849,L3,Fond_Carre_Sans_Poignees,853,77.31,77.49,78.53,74.45,60,60,490,659
2025-05-17 19:20:26.637849,L1,Fond_Plat,1212,75.55,79.18,75.13,69.24,60,60,633,915
2025-05-17 19:20:26.637849,L2,Fond_Carre_Sans_Poignees,1103,78.74,79.5,77.3,78.95,60,60,685,868
2025-05-17 19:20:26.637849,L3,Fond_Carre_Poignees_Plates,902,79.67,81.76,79.32,76.72,60,60,550,718
2025-05-17 20:20:26.637849,L1,Fond_Carre_Sans_Poignees,969,84.04,88.61,80.39,86.61,60,60,705,814
2025-05-17 20:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1268,75.72,76.25,81.86,68.23,60,60,654,960
2025-05-17 20:20:26.637849,L3,Fond_Carre_Poignees_Plates,853,70.14,67.48,73.29,71.53,60,60,427,598
2025-05-17 21:20:26.637849,L1,Fond_Carre_Poignees_Plates,1043,79.76,79.64,77.65,80.83,60,60,671,831
2025-05-17 21:20:26.637849,L2,Fond_Carre_Sans_Poignees,1098,64.93,68.2,68.21,66.47,60,60,473,712
2025-05-17 21:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,889,71.91,75.21,74.53,73.58,60,60,470,639
2025-05-20 05:20:26.637849,L1,Fond_Plat,1000,84.07,84.82,83.61,86.45,60,60,726,840
2025-05-20 05:20:26.637849,L2,Fond_Plat,1110,76.63,76.62,80.02,76.75,60,60,652,850
2025-05-20 05:20:26.637849,L3,Fond_Carre_Sans_Poignees,666,68.95,68.4,61.78,67.87,60,60,311,459
2025-05-20 06:20:26.637849,L1,Fond_Carre_Sans_Poignees,986,79.33,74.93,77.92,76.69,60,60,599,782
2025-05-20 06:20:26.637849,L2,Fond_Carre_Poignees_Plates,1151,73.46,71.65,70.23,72.06,60,60,608,845
2025-05-20 06:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,840,71.76,71.56,71.39,70.52,60,60,424,602
2025-05-20 07:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,939,85.4,89.43,80.98,85.09,60,60,681,801
2025-05-20 07:20:26.637849,L2,Fond_Carre_Poignees_Plates,1078,78.86,81.72,80.63,79.81,60,60,678,850
2025-05-20 07:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,909,78.57,82.06,74.43,79.72,60,60,569,714
2025-05-20 08:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,985,80.59,77.89,76.62,79.13,60,60,627,793
2025-05-20 08:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,847,72.95,72.24,65.74,73.54,60,60,453,617
2025-05-20 08:20:26.637849,L3,Fond_Carre_Poignees_Plates,829,68.16,71.63,70.47,67.26,60,60,380,565
2025-05-20 09:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,926,75.87,77.12,77.91,78.02,60,60,547,702
2025-05-20 09:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1162,76.1,76.82,76.85,78.03,60,60,689,884
2025-05-20 09:20:26.637849,L3,Fond_Carre_Sans_Poignees,1187,73.26,75.89,75.46,66.28,60,60,575,869
2025-05-20 10:20:26.637849,L1,Fond_Carre_Poignees_Plates,838,81.13,82.85,75.57,80.53,60,60,546,679
2025-05-20 10:20:26.637849,L2,Fond_Plat,1079,80.17,79.52,77.3,81.45,60,60,704,865
2025-05-20 10:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,855,70.26,72.6,70.41,72.23,60,60,433,600
2025-05-20 11:20:26.637849,L1,Fond_Carre_Sans_Poignees,977,82.73,85.52,86.83,79.57,60,60,642,808
2025-05-20 11:20:26.637849,L2,Fond_Carre_Poignees_Plates,1256,75.54,73.91,77.99,74.43,60,60,705,948
2025-05-20 11:20:26.637849,L3,Fond_Plat,862,75.26,79.3,72.9,75.11,60,60,486,648
2025-05-20 12:20:26.637849,L1,Fond_Carre_Poignees_Plates,1264,79.48,76.14,86.66,69.86,60,60,701,1004
2025-05-20 12:20:26.637849,L2,Fond_Carre_Sans_Poignees,1192,81.89,77.4,81.74,82.37,60,60,803,976
2025-05-20 12:20:26.637849,L3,Fond_Carre_Sans_Poignees,930,73.18,73.39,73.47,75.31,60,60,512,680
2025-05-20 13:20:26.637849,L1,Fond_Carre_Poignees_Plates,990,86.43,82.01,86.3,88.74,60,60,758,855
2025-05-20 13:20:26.637849,L2,Fond_Plat,1365,71.43,73.51,71.46,64.08,60,60,624,974
2025-05-20 13:20:26.637849,L3,Fond_Carre_Poignees_Plates,895,76.13,72.31,77.48,76.11,60,60,518,681
2025-05-20 14:20:26.637849,L1,Fond_Plat,967,89.64,86.7,90.7,86.81,60,60,751,866
2025-05-20 14:20:26.637849,L2,Fond_Carre_Poignees_Plates,1077,79.71,84.12,79.24,80.94,60,60,694,858
2025-05-20 14:20:26.637849,L3,Fond_Plat,1153,66.42,64.91,67.03,60.97,60,60,466,765
2025-05-20 15:20:26.637849,L1,Fond_Carre_Poignees_Plates,741,80.49,80.37,77.7,83.32,60,60,496,596
2025-05-20 15:20:26.637849,L2,Fond_Carre_Sans_Poignees,1155,76.39,78.13,79.51,76.54,60,60,675,882
2025-05-20 15:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,1126,70.42,72.73,72.52,62.05,60,60,491,792
2025-05-20 16:20:26.637849,L1,Fond_Carre_Poignees_Plates,1047,83.01,81.42,84.03,81.99,60,60,712,869
2025-05-20 16:20:26.637849,L2,Fond_Carre_Poignees_Plates,1093,79.35,77.05,80.37,81.63,60,60,707,867
2025-05-20 16:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,653,71.55,71.55,63.21,71.81,60,60,335,467
2025-05-20 17:20:26.637849,L1,Fond_Carre_Sans_Poignees,1123,75.6,78.26,78.51,74.78,60,60,634,848
2025-05-20 17:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1108,70.26,68.29,71.03,67.77,60,60,527,778
2025-05-20 17:20:26.637849,L3,Fond_Plat,1019,78.14,80.27,73.96,80.16,60,60,638,796
2025-05-20 18:20:26.637849,L1,Fond_Carre_Sans_Poignees,1032,87.4,83.83,90.6,87.96,60,60,792,901
2025-05-20 18:20:26.637849,L2,Fond_Carre_Poignees_Plates,1200,74.23,77.57,72.04,71.65,60,60,637,890
2025-05-20 18:20:26.637849,L3,Fond_Carre_Poignees_Plates,876,70.86,74.68,67.51,72.34,60,60,448,620
2025-05-20 19:20:26.637849,L1,Fond_Plat,1129,79.97,82.78,81.12,77.31,60,60,697,902
2025-05-20 19:20:26.637849,L2,Fond_Carre_Sans_Poignees,1053,73.61,77.68,72.81,72.88,60,60,564,775
2025-05-20 19:20:26.637849,L3,Fond_Carre_Poignees_Plates,879,78.7,76.25,77.86,78.05,60,60,539,691
2025-05-20 20:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1026,79.7,78.53,78.8,78.68,60,60,642,817
2025-05-20 20:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1271,70.29,72.8,71.76,64.43,60,60,575,893
2025-05-20 20:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,1058,66.88,63.5,70.43,57.96,60,60,409,707
2025-05-20 21:20:26.637849,L1,Fond_Plat,1078,77.71,75.77,78.16,76.01,60,60,636,837
2025-05-20 21:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1096,72.4,70.32,69.12,69.82,60,60,553,793
2025-05-20 21:20:26.637849,L3,Fond_Carre_Sans_Poignees,663,55.38,58.18,53.51,56.0,60,60,205,367
2025-05-21 05:20:26.637849,L1,Fond_Carre_Sans_Poignees,790,82.39,79.74,78.04,84.09,60,60,546,650
2025-05-21 05:20:26.637849,L2,Fond_Plat,802,72.22,71.01,69.39,75.58,60,60,437,579
2025-05-21 05:20:26.637849,L3,Fond_Carre_Sans_Poignees,900,75.01,75.13,77.14,72.98,60,60,492,675
2025-05-21 06:20:26.637849,L1,Fond_Plat,937,74.26,71.77,74.33,74.36,60,60,516,695
2025-05-21 06:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1188,70.26,69.17,66.87,68.44,60,60,570,834
2025-05-21 06:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,908,64.66,66.59,62.5,63.75,60,60,374,587
2025-05-21 07:20:26.637849,L1,Fond_Plat,981,77.59,78.62,75.18,76.45,60,60,581,761
2025-05-21 07:20:26.637849,L2,Fond_Carre_Poignees_Plates,1398,75.13,74.06,81.53,65.24,60,60,685,1050
2025-05-21 07:20:26.637849,L3,Fond_Carre_Poignees_Plates,941,73.31,76.7,72.61,75.48,60,60,520,689
2025-05-21 08:20:26.637849,L1,Fond_Plat,1100,80.19,81.45,81.15,78.55,60,60,692,882
2025-05-21 08:20:26.637849,L2,Fond_Carre_Poignees_Plates,1209,75.41,75.93,78.4,76.77,60,60,699,911
2025-05-21 08:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,963,58.57,58.4,60.12,59.19,60,60,333,564
2025-05-21 09:20:26.637849,L1,Fond_Carre_Sans_Poignees,1280,76.31,74.07,84.2,69.6,60,60,679,976
2025-05-21 09:20:26.637849,L2,Fond_Carre_Poignees_Plates,1339,76.0,78.88,77.88,66.22,60,60,673,1017
2025-05-21 09:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,748,74.8,71.78,66.91,75.69,60,60,423,559
2025-05-21 10:20:26.637849,L1,Fond_Carre_Sans_Poignees,924,81.14,79.36,81.36,82.26,60,60,616,749
2025-05-21 10:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,999,82.29,86.83,83.99,80.6,60,60,662,822
2025-05-21 10:20:26.637849,L3,Fond_Carre_Poignees_Plates,1004,68.83,69.94,69.49,66.76,60,60,461,691
2025-05-21 11:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1231,79.58,77.45,80.65,72.22,60,60,707,979
2025-05-21 11:20:26.637849,L2,Fond_Carre_Sans_Poignees,1103,71.81,68.91,73.52,73.33,60,60,580,792
2025-05-21 11:20:26.637849,L3,Fond_Carre_Sans_Poignees,886,73.74,74.4,70.88,74.91,60,60,489,653
2025-05-21 12:20:26.637849,L1,Fond_Plat,994,83.28,79.86,80.31,79.81,60,60,660,827
2025-05-21 12:20:26.637849,L2,Fond_Carre_Sans_Poignees,1095,77.54,75.19,74.77,74.67,60,60,633,849
2025-05-21 12:20:26.637849,L3,Fond_Carre_Sans_Poignees,990,71.19,72.71,73.53,68.84,60,60,484,704
2025-05-21 13:20:26.637849,L1,Fond_Carre_Poignees_Plates,985,84.75,87.08,84.86,87.11,60,60,726,834
2025-05-21 13:20:26.637849,L2,Fond_Plat,1194,64.11,66.33,61.34,61.78,60,60,472,765
2025-05-21 13:20:26.637849,L3,Fond_Carre_Sans_Poignees,882,71.0,70.24,69.9,72.39,60,60,453,626
2025-05-21 14:20:26.637849,L1,Fond_Carre_Sans_Poignees,1106,82.6,80.31,78.74,81.57,60,60,744,913
2025-05-21 14:20:26.637849,L2,Fond_Plat,1009,79.85,80.2,83.91,82.01,60,60,660,805
2025-05-21 14:20:26.637849,L3,Fond_Carre_Sans_Poignees,1085,73.37,70.66,77.12,65.67,60,60,522,796
2025-05-21 15:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,924,82.33,86.83,86.41,84.1,60,60,639,760
2025-05-21 15:20:26.637849,L2,Fond_Carre_Sans_Poignees,1238,64.83,62.36,66.35,66.13,60,60,530,802
2025-05-21 15:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,967,80.22,82.65,83.32,77.29,60,60,599,775
2025-05-21 16:20:26.637849,L1,Fond_Plat,950,83.2,82.42,83.67,83.03,60,60,655,790
2025-05-21 16:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1063,59.48,60.95,57.33,60.01,60,60,379,632
2025-05-21 16:20:26.637849,L3,Fond_Carre_Poignees_Plates,781,72.9,74.11,75.77,70.13,60,60,399,569
2025-05-21 17:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,810,74.45,70.32,64.85,75.77,60,60,456,603
2025-05-21 17:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1098,77.95,75.26,77.54,80.36,60,60,687,855
2025-05-21 17:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,954,69.36,71.45,68.97,66.72,60,60,441,661
2025-05-21 18:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1101,80.23,83.89,83.94,82.12,60,60,725,883
2025-05-21 18:20:26.637849,L2,Fond_Carre_Sans_Poignees,920,76.67,74.52,67.87,76.98,60,60,542,705
2025-05-21 18:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,810,70.44,72.32,73.44,69.37,60,60,395,570
2025-05-21 19:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,961,86.17,89.94,82.24,88.45,60,60,732,828
2025-05-21 19:20:26.637849,L2,Fond_Carre_Sans_Poignees,1013,78.28,78.11,76.23,80.0,60,60,633,792
2025-05-21 19:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,933,75.25,79.12,72.37,73.45,60,60,515,702
2025-05-21 20:20:26.637849,L1,Fond_Carre_Poignees_Plates,939,81.15,85.26,81.04,81.67,60,60,621,761
2025-05-21 20:20:26.637849,L2,Fond_Plat,1052,77.96,79.58,76.22,78.58,60,60,644,820
2025-05-21 20:20:26.637849,L3,Fond_Carre_Poignees_Plates,939,72.0,68.96,72.64,73.61,60,60,497,676
2025-05-21 21:20:26.637849,L1,Fond_Carre_Poignees_Plates,1026,77.2,76.84,80.58,74.66,60,60,591,792
2025-05-21 21:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1050,68.68,65.72,66.02,68.84,60,60,496,721
2025-05-21 21:20:26.637849,L3,Fond_Carre_Poignees_Plates,1055,53.82,52.91,56.11,48.38,60,60,274,567
2025-05-22 05:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,951,79.13,80.12,79.69,77.21,60,60,580,752
2025-05-22 05:20:26.637849,L2,Fond_Carre_Sans_Poignees,1113,73.65,70.72,73.02,73.05,60,60,598,819
2025-05-22 05:20:26.637849,L3,Fond_Carre_Sans_Poignees,845,71.14,71.84,73.75,71.1,60,60,427,601
2025-05-22 06:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1020,77.1,78.36,78.09,77.42,60,60,608,786
2025-05-22 06:20:26.637849,L2,Fond_Plat,1078,57.57,57.0,58.71,56.5,60,60,350,620
2025-05-22 06:20:26.637849,L3,Fond_Carre_Poignees_Plates,919,72.87,74.45,75.2,72.76,60,60,486,669
2025-05-22 07:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1278,79.4,83.5,81.27,70.8,60,60,717,1014
2025-05-22 07:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1123,75.53,72.31,73.09,72.99,60,60,618,848
2025-05-22 07:20:26.637849,L3,Fond_Carre_Poignees_Plates,945,80.17,78.28,77.81,80.07,60,60,606,757
2025-05-22 08:20:26.637849,L1,Fond_Plat,1064,83.79,81.37,81.24,84.99,60,60,757,891
2025-05-22 08:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1170,69.35,70.17,72.79,68.42,60,60,554,811
2025-05-22 08:20:26.637849,L3,Fond_Plat,711,73.19,76.5,64.69,76.42,60,60,397,520
2025-05-22 09:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,981,85.94,83.25,84.91,84.04,60,60,708,843
2025-05-22 09:20:26.637849,L2,Fond_Carre_Poignees_Plates,1373,78.27,74.35,85.35,72.62,60,60,779,1074
2025-05-22 09:20:26.637849,L3,Fond_Plat,879,74.83,77.75,75.26,75.28,60,60,494,657
2025-05-22 10:20:26.637849,L1,Fond_Carre_Poignees_Plates,1008,83.96,84.98,80.62,85.98,60,60,727,846
2025-05-22 10:20:26.637849,L2,Fond_Carre_Poignees_Plates,1221,76.51,76.27,77.16,76.72,60,60,716,934
2025-05-22 10:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,888,77.16,78.49,76.74,77.72,60,60,532,685
2025-05-22 11:20:26.637849,L1,Fond_Plat,1056,62.29,64.99,61.59,60.41,60,60,396,657
2025-05-22 11:20:26.637849,L2,Fond_Carre_Poignees_Plates,1151,70.11,70.11,66.55,68.57,60,60,552,806
2025-05-22 11:20:26.637849,L3,Fond_Carre_Poignees_Plates,907,70.97,71.99,69.83,72.12,60,60,463,643
2025-05-22 12:20:26.637849,L1,Fond_Plat,1068,81.42,83.43,83.59,83.16,60,60,722,869
2025-05-22 12:20:26.637849,L2,Fond_Carre_Poignees_Plates,1202,82.46,84.38,86.53,81.22,60,60,804,991
2025-05-22 12:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,947,66.17,64.52,65.97,65.24,60,60,408,626
2025-05-22 13:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1077,78.76,79.76,76.86,77.98,60,60,661,848
2025-05-22 13:20:26.637849,L2,Fond_Carre_Poignees_Plates,1040,78.93,77.23,77.1,76.74,60,60,629,820
2025-05-22 13:20:26.637849,L3,Fond_Plat,901,76.72,74.82,77.34,73.98,60,60,511,691
2025-05-22 14:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,992,84.29,82.35,82.66,85.26,60,60,712,836
2025-05-22 14:20:26.637849,L2,Fond_Carre_Poignees_Plates,1141,79.82,81.61,77.38,82.06,60,60,746,910
2025-05-22 14:20:26.637849,L3,Fond_Carre_Sans_Poignees,1127,71.91,68.93,74.59,66.15,60,60,535,810
2025-05-22 15:20:26.637849,L1,Fond_Carre_Poignees_Plates,1239,79.25,76.7,82.56,70.66,60,60,693,981
2025-05-22 15:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1108,77.19,80.51,78.07,75.74,60,60,647,855
2025-05-22 15:20:26.637849,L3,Fond_Carre_Sans_Poignees,1136,68.52,65.6,74.56,61.93,60,60,481,778
2025-05-22 16:20:26.637849,L1,Fond_Plat,879,80.37,79.6,84.66,77.43,60,60,546,706
2025-05-22 16:20:26.637849,L2,Fond_Plat,1077,80.46,83.46,82.9,77.68,60,60,672,866
2025-05-22 16:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,825,66.15,66.77,67.75,66.52,60,60,362,545
2025-05-22 17:20:26.637849,L1,Fond_Carre_Sans_Poignees,935,78.26,76.96,82.34,76.49,60,60,559,731
2025-05-22 17:20:26.637849,L2,Fond_Carre_Sans_Poignees,1141,66.06,64.89,65.71,64.63,60,60,486,753
2025-05-22 17:20:26.637849,L3,Fond_Plat,963,72.13,75.35,74.67,74.25,60,60,515,694
2025-05-22 18:20:26.637849,L1,Fond_Carre_Poignees_Plates,972,80.09,78.15,76.37,81.47,60,60,633,778
2025-05-22 18:20:26.637849,L2,Fond_Carre_Poignees_Plates,1091,74.75,75.17,71.85,73.54,60,60,599,815
2025-05-22 18:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,1103,66.96,65.43,71.22,57.98,60,60,427,738
2025-05-22 19:20:26.637849,L1,Fond_Carre_Poignees_Plates,990,85.9,85.89,82.09,82.68,60,60,702,850
2025-05-22 19:20:26.637849,L2,Fond_Carre_Sans_Poignees,1049,84.1,88.0,84.66,80.97,60,60,714,882
2025-05-22 19:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,894,71.73,75.44,73.01,69.57,60,60,445,641
2025-05-22 20:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1029,82.31,78.82,85.57,81.34,60,60,688,846
2025-05-22 20:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1018,71.86,68.89,71.89,71.83,60,60,525,731
2025-05-22 20:20:26.637849,L3,Fond_Plat,995,66.31,67.14,67.08,67.81,60,60,446,659
2025-05-22 21:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1101,77.81,75.49,81.98,75.61,60,60,647,856
2025-05-22 21:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,902,68.59,65.64,64.65,71.15,60,60,439,618
2025-05-22 21:20:26.637849,L3,Fond_Plat,744,64.18,64.33,58.75,66.39,60,60,316,477
2025-05-23 05:20:26.637849,L1,Fond_Carre_Poignees_Plates,946,79.2,79.56,78.11,77.85,60,60,583,749
2025-05-23 05:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1031,74.85,76.06,74.24,76.01,60,60,586,771
2025-05-23 05:20:26.637849,L3,Fond_Plat,938,70.71,70.24,73.1,68.42,60,60,453,663
2025-05-23 06:20:26.637849,L1,Fond_Carre_Sans_Poignees,1069,77.09,78.07,78.24,76.53,60,60,630,824
2025-05-23 06:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1144,71.55,73.69,71.13,72.0,60,60,588,818
2025-05-23 06:20:26.637849,L3,Fond_Plat,798,73.05,73.94,72.85,72.26,60,60,420,582
2025-05-23 07:20:26.637849,L1,Fond_Plat,948,84.26,82.28,83.23,86.47,60,60,690,798
2025-05-23 07:20:26.637849,L2,Fond_Carre_Poignees_Plates,1212,77.78,73.61,74.55,74.97,60,60,706,942
2025-05-23 07:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,999,73.78,72.68,77.11,73.32,60,60,540,737
2025-05-23 08:20:26.637849,L1,Fond_Carre_Poignees_Plates,856,82.53,78.95,84.73,84.83,60,60,598,706
2025-05-23 08:20:26.637849,L2,Fond_Plat,1112,74.79,78.08,77.53,72.46,60,60,602,831
2025-05-23 08:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,1026,53.74,54.88,55.77,55.19,60,60,304,551
2025-05-23 09:20:26.637849,L1,Fond_Carre_Poignees_Plates,908,85.14,87.4,86.8,85.12,60,60,657,773
2025-05-23 09:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1210,80.95,77.06,85.18,80.08,60,60,783,979
2025-05-23 09:20:26.637849,L3,Fond_Plat,880,69.82,72.79,72.63,70.05,60,60,430,614
2025-05-23 10:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,950,85.16,88.73,87.21,84.18,60,60,680,809
2025-05-23 10:20:26.637849,L2,Fond_Carre_Sans_Poignees,1315,73.43,76.37,78.79,63.38,60,60,611,965
2025-05-23 10:20:26.637849,L3,Fond_Carre_Poignees_Plates,925,73.61,71.13,77.28,72.18,60,60,490,680
2025-05-23 11:20:26.637849,L1,Fond_Carre_Sans_Poignees,970,81.28,80.83,84.7,82.05,60,60,646,788
2025-05-23 11:20:26.637849,L2,Fond_Carre_Sans_Poignees,1062,72.47,73.55,71.81,70.93,60,60,545,769
2025-05-23 11:20:26.637849,L3,Fond_Carre_Poignees_Plates,840,79.04,79.27,77.79,79.41,60,60,526,663
2025-05-23 12:20:26.637849,L1,Fond_Carre_Poignees_Plates,1007,79.91,77.75,76.01,79.67,60,60,640,804
2025-05-23 12:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1102,82.53,84.72,80.27,80.63,60,60,732,909
2025-05-23 12:20:26.637849,L3,Fond_Carre_Sans_Poignees,870,57.8,55.17,60.01,58.12,60,60,291,502
2025-05-23 13:20:26.637849,L1,Fond_Carre_Poignees_Plates,970,83.98,84.18,86.06,81.42,60,60,662,814
2025-05-23 13:20:26.637849,L2,Fond_Carre_Sans_Poignees,1036,78.31,74.34,75.27,75.98,60,60,616,811
2025-05-23 13:20:26.637849,L3,Fond_Plat,849,75.1,78.8,73.81,76.24,60,60,485,637
2025-05-23 14:20:26.637849,L1,Fond_Carre_Sans_Poignees,921,75.69,75.07,74.26,77.12,60,60,537,697
2025-05-23 14:20:26.637849,L2,Fond_Carre_Sans_Poignees,985,82.46,84.62,80.76,84.14,60,60,683,812
2025-05-23 14:20:26.637849,L3,Fond_Carre_Poignees_Plates,798,73.83,77.39,71.01,71.75,60,60,422,589
2025-05-23 15:20:26.637849,L1,Fond_Plat,994,87.43,85.33,84.61,89.4,60,60,776,869
2025-05-23 15:20:26.637849,L2,Fond_Carre_Poignees_Plates,1089,64.38,65.12,62.0,62.58,60,60,438,701
2025-05-23 15:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,944,73.76,74.53,73.95,74.33,60,60,517,696
2025-05-23 16:20:26.637849,L1,Fond_Carre_Sans_Poignees,978,79.07,80.81,78.47,79.6,60,60,615,773
2025-05-23 16:20:26.637849,L2,Fond_Carre_Poignees_Plates,1061,81.4,77.07,77.77,80.95,60,60,698,863
2025-05-23 16:20:26.637849,L3,Fond_Carre_Sans_Poignees,859,72.52,68.51,72.4,70.02,60,60,435,622
2025-05-23 17:20:26.637849,L1,Fond_Plat,1235,78.8,82.53,84.29,69.09,60,60,672,973
2025-05-23 17:20:26.637849,L2,Fond_Carre_Sans_Poignees,1331,68.93,65.49,73.18,63.6,60,60,583,917
2025-05-23 17:20:26.637849,L3,Fond_Plat,864,50.53,50.61,50.09,49.24,60,60,214,436
2025-05-23 18:20:26.637849,L1,Fond_Carre_Sans_Poignees,1236,78.08,81.7,83.1,69.56,60,60,671,965
2025-05-23 18:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1063,81.19,84.64,84.57,77.96,60,60,672,863
2025-05-23 18:20:26.637849,L3,Fond_Carre_Poignees_Plates,832,71.47,74.97,69.64,69.5,60,60,412,594
2025-05-23 19:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1051,75.92,76.88,74.16,76.03,60,60,605,797
2025-05-23 19:20:26.637849,L2,Fond_Carre_Sans_Poignees,1016,75.66,74.09,72.66,74.04,60,60,568,768
2025-05-23 19:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,972,74.32,76.0,71.04,75.26,60,60,543,722
2025-05-23 20:20:26.637849,L1,Fond_Plat,1064,81.3,82.48,84.92,80.08,60,60,692,865
2025-05-23 20:20:26.637849,L2,Fond_Carre_Sans_Poignees,1100,73.06,69.81,72.33,71.61,60,60,575,803
2025-05-23 20:20:26.637849,L3,Fond_Carre_Sans_Poignees,1178,62.65,60.79,68.05,57.82,60,60,426,738
2025-05-23 21:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1059,85.41,88.81,88.88,84.6,60,60,764,904
2025-05-23 21:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1037,67.11,64.08,68.6,64.57,60,60,448,695
2025-05-23 21:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,862,76.41,76.01,78.02,73.91,60,60,486,658
2025-05-24 05:20:26.637849,L1,Fond_Plat,1065,84.63,84.32,85.32,82.0,60,60,738,901
2025-05-24 05:20:26.637849,L2,Fond_Carre_Sans_Poignees,1092,63.14,61.72,63.82,62.46,60,60,430,689
2025-05-24 05:20:26.637849,L3,Fond_Carre_Poignees_Plates,852,74.45,77.53,76.4,72.82,60,60,461,634
2025-05-24 06:20:26.637849,L1,Fond_Carre_Poignees_Plates,1023,81.12,81.93,81.99,82.39,60,60,682,829
2025-05-24 06:20:26.637849,L2,Fond_Carre_Poignees_Plates,1053,74.0,77.9,76.16,73.24,60,60,570,779
2025-05-24 06:20:26.637849,L3,Fond_Carre_Sans_Poignees,919,68.11,66.49,67.58,65.76,60,60,411,625
2025-05-24 07:20:26.637849,L1,Fond_Carre_Poignees_Plates,702,77.37,74.26,69.42,75.63,60,60,410,543
2025-05-24 07:20:26.637849,L2,Fond_Carre_Poignees_Plates,1365,75.39,73.48,80.54,68.19,60,60,701,1029
2025-05-24 07:20:26.637849,L3,Fond_Carre_Poignees_Plates,879,72.61,74.89,76.2,70.56,60,60,450,638
