timestamp,line_id,shift,total_produced,total_defects,defect_rate,defect_type,rework_count,scrap_count
2025-03-03 23:20:26.637849,L1,1,8293,351,4.24,Defaut_Surface,105,245
2025-03-04 07:20:26.637849,L1,2,9154,466,5.09,Pliage_Incorrect,139,326
2025-03-04 15:20:26.637849,L1,3,10751,604,5.62,Defaut_Surface,181,422
2025-03-03 23:20:26.637849,L2,1,9165,525,5.74,Dimension_Hors_Tolerance,157,367
2025-03-04 07:20:26.637849,L2,2,9260,658,7.12,Pliage_Incorrect,197,460
2025-03-04 15:20:26.637849,L2,3,9157,565,6.18,Deformation,169,395
2025-03-03 23:20:26.637849,L3,1,10612,606,5.72,Impression_Defectueuse,181,424
2025-03-04 07:20:26.637849,L3,2,8477,431,5.09,Pliage_Incorrect,129,301
2025-03-04 15:20:26.637849,L3,3,11424,674,5.9,Defaut_Surface,202,471
2025-03-04 23:20:26.637849,L1,1,10182,221,2.17,Pliage_Incorrect,66,154
2025-03-05 07:20:26.637849,L1,2,10304,144,1.4,Pliage_Incorrect,43,100
2025-03-05 15:20:26.637849,L1,3,11997,263,2.2,Dimension_Hors_Tolerance,78,184
2025-03-04 23:20:26.637849,L2,1,11244,246,2.19,Impression_Defectueuse,73,172
2025-03-05 07:20:26.637849,L2,2,8360,340,4.08,Impression_Defectueuse,102,237
2025-03-05 15:20:26.637849,L2,3,9793,599,6.12,Defaut_Surface,179,419
2025-03-04 23:20:26.637849,L3,1,8683,488,5.63,Contamination,146,341
2025-03-05 07:20:26.637849,L3,2,9750,390,4.0,Contamination,117,273
2025-03-05 15:20:26.637849,L3,3,10501,305,2.91,Impression_Defectueuse,91,213
2025-03-05 23:20:26.637849,L1,1,8354,231,2.77,Contamination,69,161
2025-03-06 07:20:26.637849,L1,2,9988,572,5.73,Impression_Defectueuse,171,400
2025-03-06 15:20:26.637849,L1,3,9122,370,4.06,Contamination,111,259
2025-03-05 23:20:26.637849,L2,1,8040,95,1.19,Defaut_Surface,28,66
2025-03-06 07:20:26.637849,L2,2,10612,466,4.4,Pliage_Incorrect,139,326
2025-03-06 15:20:26.637849,L2,3,11029,722,6.55,Defaut_Surface,216,505
2025-03-05 23:20:26.637849,L3,1,11917,806,6.77,Dimension_Hors_Tolerance,241,564
2025-03-06 07:20:26.637849,L3,2,8236,288,3.51,Deformation,86,201
2025-03-06 15:20:26.637849,L3,3,11216,204,1.82,Dimension_Hors_Tolerance,61,142
2025-03-06 23:20:26.637849,L1,1,11570,909,7.86,Pliage_Incorrect,272,636
2025-03-07 07:20:26.637849,L1,2,8538,516,6.04,Defaut_Surface,154,361
2025-03-07 15:20:26.637849,L1,3,10619,833,7.85,Pliage_Incorrect,249,583
2025-03-06 23:20:26.637849,L2,1,11773,914,7.77,Contamination,274,639
2025-03-07 07:20:26.637849,L2,2,8146,208,2.55,Impression_Defectueuse,62,145
2025-03-07 15:20:26.637849,L2,3,10720,385,3.6,Defaut_Surface,115,269
2025-03-06 23:20:26.637849,L3,1,11430,655,5.73,Contamination,196,458
2025-03-07 07:20:26.637849,L3,2,10329,782,7.58,Deformation,234,547
2025-03-07 15:20:26.637849,L3,3,9960,727,7.3,Contamination,218,508
2025-03-07 23:20:26.637849,L1,1,8331,276,3.32,Deformation,82,193
2025-03-08 07:20:26.637849,L1,2,8366,657,7.86,Contamination,197,459
2025-03-08 15:20:26.637849,L1,3,10548,786,7.46,Impression_Defectueuse,235,550
2025-03-07 23:20:26.637849,L2,1,8819,247,2.81,Dimension_Hors_Tolerance,74,172
2025-03-08 07:20:26.637849,L2,2,9131,583,6.39,Dimension_Hors_Tolerance,174,408
2025-03-08 15:20:26.637849,L2,3,9736,655,6.73,Impression_Defectueuse,196,458
2025-03-07 23:20:26.637849,L3,1,10231,184,1.8,Pliage_Incorrect,55,128
2025-03-08 07:20:26.637849,L3,2,8343,164,1.97,Defaut_Surface,49,114
2025-03-08 15:20:26.637849,L3,3,9453,686,7.26,Dimension_Hors_Tolerance,205,480
2025-03-10 23:20:26.637849,L1,1,11178,368,3.3,Dimension_Hors_Tolerance,110,257
2025-03-11 07:20:26.637849,L1,2,10883,501,4.61,Dimension_Hors_Tolerance,150,350
2025-03-11 15:20:26.637849,L1,3,11852,159,1.34,Deformation,47,111
2025-03-10 23:20:26.637849,L2,1,11021,376,3.42,Deformation,112,263
2025-03-11 07:20:26.637849,L2,2,8082,439,5.44,Dimension_Hors_Tolerance,131,307
2025-03-11 15:20:26.637849,L2,3,9377,707,7.55,Defaut_Surface,212,494
2025-03-10 23:20:26.637849,L3,1,9614,307,3.2,Deformation,92,214
2025-03-11 07:20:26.637849,L3,2,11586,562,4.85,Defaut_Surface,168,393
2025-03-11 15:20:26.637849,L3,3,10366,143,1.39,Pliage_Incorrect,42,100
2025-03-11 23:20:26.637849,L1,1,10938,355,3.25,Defaut_Surface,106,248
2025-03-12 07:20:26.637849,L1,2,8126,629,7.74,Dimension_Hors_Tolerance,188,440
2025-03-12 15:20:26.637849,L1,3,10705,239,2.23,Contamination,71,167
2025-03-11 23:20:26.637849,L2,1,11847,683,5.77,Contamination,204,478
2025-03-12 07:20:26.637849,L2,2,11053,330,2.99,Contamination,99,230
2025-03-12 15:20:26.637849,L2,3,8295,164,1.98,Pliage_Incorrect,49,114
2025-03-11 23:20:26.637849,L3,1,8071,453,5.62,Contamination,135,317
2025-03-12 07:20:26.637849,L3,2,10991,203,1.86,Impression_Defectueuse,60,142
2025-03-12 15:20:26.637849,L3,3,11935,216,1.81,Deformation,64,151
2025-03-12 23:20:26.637849,L1,1,9382,506,5.4,Defaut_Surface,151,354
2025-03-13 07:20:26.637849,L1,2,9765,447,4.58,Pliage_Incorrect,134,312
2025-03-13 15:20:26.637849,L1,3,10328,220,2.14,Defaut_Surface,66,154
2025-03-12 23:20:26.637849,L2,1,8668,272,3.14,Deformation,81,190
2025-03-13 07:20:26.637849,L2,2,10139,789,7.79,Dimension_Hors_Tolerance,236,552
2025-03-13 15:20:26.637849,L2,3,11358,385,3.4,Deformation,115,269
2025-03-12 23:20:26.637849,L3,1,10734,330,3.08,Deformation,99,230
2025-03-13 07:20:26.637849,L3,2,9444,553,5.87,Impression_Defectueuse,165,387
2025-03-13 15:20:26.637849,L3,3,11737,703,6.0,Dimension_Hors_Tolerance,210,492
2025-03-13 23:20:26.637849,L1,1,11721,306,2.62,Dimension_Hors_Tolerance,91,214
2025-03-14 07:20:26.637849,L1,2,10174,667,6.56,Impression_Defectueuse,200,466
2025-03-14 15:20:26.637849,L1,3,11866,417,3.52,Contamination,125,291
2025-03-13 23:20:26.637849,L2,1,8054,476,5.91,Impression_Defectueuse,142,333
2025-03-14 07:20:26.637849,L2,2,10239,196,1.92,Deformation,58,137
2025-03-14 15:20:26.637849,L2,3,9281,290,3.13,Defaut_Surface,87,203
2025-03-13 23:20:26.637849,L3,1,10899,814,7.47,Pliage_Incorrect,244,569
2025-03-14 07:20:26.637849,L3,2,10324,361,3.5,Deformation,108,252
2025-03-14 15:20:26.637849,L3,3,10280,689,6.71,Impression_Defectueuse,206,482
2025-03-14 23:20:26.637849,L1,1,8402,340,4.05,Pliage_Incorrect,102,237
2025-03-15 07:20:26.637849,L1,2,9652,342,3.55,Pliage_Incorrect,102,239
2025-03-15 15:20:26.637849,L1,3,9687,515,5.32,Dimension_Hors_Tolerance,154,360
2025-03-14 23:20:26.637849,L2,1,10405,506,4.86,Contamination,151,354
2025-03-15 07:20:26.637849,L2,2,9021,219,2.43,Dimension_Hors_Tolerance,65,153
2025-03-15 15:20:26.637849,L2,3,9650,533,5.52,Pliage_Incorrect,159,373
2025-03-14 23:20:26.637849,L3,1,8903,655,7.36,Defaut_Surface,196,458
2025-03-15 07:20:26.637849,L3,2,8211,483,5.89,Impression_Defectueuse,144,338
2025-03-15 15:20:26.637849,L3,3,9326,276,2.97,Defaut_Surface,82,193
2025-03-17 23:20:26.637849,L1,1,11935,596,4.99,Impression_Defectueuse,178,417
2025-03-18 07:20:26.637849,L1,2,9155,474,5.18,Dimension_Hors_Tolerance,142,331
2025-03-18 15:20:26.637849,L1,3,8689,585,6.74,Contamination,175,409
2025-03-17 23:20:26.637849,L2,1,9547,113,1.19,Dimension_Hors_Tolerance,33,79
2025-03-18 07:20:26.637849,L2,2,9506,504,5.3,Dimension_Hors_Tolerance,151,352
2025-03-18 15:20:26.637849,L2,3,9607,546,5.69,Contamination,163,382
2025-03-17 23:20:26.637849,L3,1,9604,154,1.6,Dimension_Hors_Tolerance,46,107
2025-03-18 07:20:26.637849,L3,2,10715,574,5.36,Dimension_Hors_Tolerance,172,401
2025-03-18 15:20:26.637849,L3,3,9140,349,3.83,Contamination,104,244
2025-03-18 23:20:26.637849,L1,1,10797,329,3.05,Defaut_Surface,98,230
2025-03-19 07:20:26.637849,L1,2,8949,242,2.71,Deformation,72,169
2025-03-19 15:20:26.637849,L1,3,8301,648,7.81,Deformation,194,453
2025-03-18 23:20:26.637849,L2,1,9588,383,4.0,Defaut_Surface,114,268
2025-03-19 07:20:26.637849,L2,2,8202,274,3.34,Impression_Defectueuse,82,191
2025-03-19 15:20:26.637849,L2,3,10880,767,7.06,Pliage_Incorrect,230,536
2025-03-18 23:20:26.637849,L3,1,10775,532,4.94,Dimension_Hors_Tolerance,159,372
2025-03-19 07:20:26.637849,L3,2,8820,477,5.42,Impression_Defectueuse,143,333
2025-03-19 15:20:26.637849,L3,3,10840,283,2.61,Contamination,84,198
2025-03-19 23:20:26.637849,L1,1,8330,184,2.22,Pliage_Incorrect,55,128
2025-03-20 07:20:26.637849,L1,2,10617,498,4.7,Contamination,149,348
2025-03-20 15:20:26.637849,L1,3,10733,160,1.49,Pliage_Incorrect,48,112
2025-03-19 23:20:26.637849,L2,1,9294,711,7.65,Deformation,213,497
2025-03-20 07:20:26.637849,L2,2,8913,504,5.66,Contamination,151,352
2025-03-20 15:20:26.637849,L2,3,10242,703,6.87,Pliage_Incorrect,210,492
2025-03-19 23:20:26.637849,L3,1,11826,516,4.37,Impression_Defectueuse,154,361
2025-03-20 07:20:26.637849,L3,2,8381,212,2.53,Contamination,63,148
2025-03-20 15:20:26.637849,L3,3,8484,642,7.57,Pliage_Incorrect,192,449
2025-03-20 23:20:26.637849,L1,1,11000,220,2.0,Dimension_Hors_Tolerance,66,154
2025-03-21 07:20:26.637849,L1,2,11484,331,2.88,Impression_Defectueuse,99,231
2025-03-21 15:20:26.637849,L1,3,10562,387,3.67,Contamination,116,270
2025-03-20 23:20:26.637849,L2,1,8491,288,3.4,Contamination,86,201
2025-03-21 07:20:26.637849,L2,2,11358,361,3.19,Impression_Defectueuse,108,252
2025-03-21 15:20:26.637849,L2,3,11000,512,4.66,Deformation,153,358
2025-03-20 23:20:26.637849,L3,1,11164,299,2.69,Dimension_Hors_Tolerance,89,209
2025-03-21 07:20:26.637849,L3,2,10020,373,3.72,Dimension_Hors_Tolerance,111,261
2025-03-21 15:20:26.637849,L3,3,9849,286,2.91,Pliage_Incorrect,85,200
2025-03-21 23:20:26.637849,L1,1,9353,278,2.98,Defaut_Surface,83,194
2025-03-22 07:20:26.637849,L1,2,10882,480,4.41,Dimension_Hors_Tolerance,144,336
2025-03-22 15:20:26.637849,L1,3,10085,732,7.27,Contamination,219,512
2025-03-21 23:20:26.637849,L2,1,11317,458,4.05,Dimension_Hors_Tolerance,137,320
2025-03-22 07:20:26.637849,L2,2,11557,254,2.2,Defaut_Surface,76,177
2025-03-22 15:20:26.637849,L2,3,8466,602,7.11,Pliage_Incorrect,180,421
2025-03-21 23:20:26.637849,L3,1,8351,562,6.73,Impression_Defectueuse,168,393
2025-03-22 07:20:26.637849,L3,2,10083,741,7.35,Contamination,222,518
2025-03-22 15:20:26.637849,L3,3,8370,422,5.05,Contamination,126,295
2025-03-24 23:20:26.637849,L1,1,8442,574,6.81,Impression_Defectueuse,172,401
2025-03-25 07:20:26.637849,L1,2,8919,277,3.11,Pliage_Incorrect,83,193
2025-03-25 15:20:26.637849,L1,3,10467,179,1.71,Impression_Defectueuse,53,125
2025-03-24 23:20:26.637849,L2,1,9390,228,2.44,Deformation,68,159
2025-03-25 07:20:26.637849,L2,2,9309,272,2.93,Impression_Defectueuse,81,190
2025-03-25 15:20:26.637849,L2,3,10158,119,1.17,Pliage_Incorrect,35,83
2025-03-24 23:20:26.637849,L3,1,9076,625,6.89,Contamination,187,437
2025-03-25 07:20:26.637849,L3,2,11890,588,4.95,Deformation,176,411
2025-03-25 15:20:26.637849,L3,3,8136,444,5.46,Defaut_Surface,133,310
2025-03-25 23:20:26.637849,L1,1,8701,604,6.95,Impression_Defectueuse,181,422
2025-03-26 07:20:26.637849,L1,2,9373,586,6.26,Impression_Defectueuse,175,410
2025-03-26 15:20:26.637849,L1,3,10582,653,6.18,Dimension_Hors_Tolerance,195,457
2025-03-25 23:20:26.637849,L2,1,8481,119,1.41,Defaut_Surface,35,83
2025-03-26 07:20:26.637849,L2,2,10876,788,7.25,Deformation,236,551
2025-03-26 15:20:26.637849,L2,3,9553,127,1.33,Deformation,38,88
2025-03-25 23:20:26.637849,L3,1,11706,362,3.1,Pliage_Incorrect,108,253
2025-03-26 07:20:26.637849,L3,2,9126,443,4.86,Pliage_Incorrect,132,310
2025-03-26 15:20:26.637849,L3,3,11552,471,4.08,Defaut_Surface,141,329
2025-03-26 23:20:26.637849,L1,1,9169,716,7.81,Pliage_Incorrect,214,501
2025-03-27 07:20:26.637849,L1,2,11984,709,5.92,Impression_Defectueuse,212,496
2025-03-27 15:20:26.637849,L1,3,9157,577,6.3,Contamination,173,403
2025-03-26 23:20:26.637849,L2,1,9174,272,2.97,Dimension_Hors_Tolerance,81,190
2025-03-27 07:20:26.637849,L2,2,11617,220,1.9,Deformation,66,154
2025-03-27 15:20:26.637849,L2,3,11045,370,3.35,Pliage_Incorrect,111,259
2025-03-26 23:20:26.637849,L3,1,11297,885,7.84,Contamination,265,619
2025-03-27 07:20:26.637849,L3,2,10883,231,2.13,Contamination,69,161
2025-03-27 15:20:26.637849,L3,3,10921,828,7.59,Contamination,248,579
2025-03-27 23:20:26.637849,L1,1,9568,486,5.09,Dimension_Hors_Tolerance,145,340
2025-03-28 07:20:26.637849,L1,2,11274,760,6.75,Impression_Defectueuse,228,532
2025-03-28 15:20:26.637849,L1,3,9829,697,7.1,Dimension_Hors_Tolerance,209,487
2025-03-27 23:20:26.637849,L2,1,8259,99,1.2,Defaut_Surface,29,69
2025-03-28 07:20:26.637849,L2,2,8840,320,3.63,Defaut_Surface,96,224
2025-03-28 15:20:26.637849,L2,3,8921,144,1.62,Defaut_Surface,43,100
2025-03-27 23:20:26.637849,L3,1,11674,657,5.63,Deformation,197,459
2025-03-28 07:20:26.637849,L3,2,10231,117,1.14,Contamination,35,81
2025-03-28 15:20:26.637849,L3,3,9930,561,5.65,Defaut_Surface,168,392
2025-03-28 23:20:26.637849,L1,1,8065,269,3.34,Defaut_Surface,80,188
2025-03-29 07:20:26.637849,L1,2,11860,860,7.25,Impression_Defectueuse,258,602
2025-03-29 15:20:26.637849,L1,3,9172,530,5.78,Contamination,159,371
2025-03-28 23:20:26.637849,L2,1,9660,550,5.7,Deformation,165,385
2025-03-29 07:20:26.637849,L2,2,11976,165,1.38,Pliage_Incorrect,49,115
2025-03-29 15:20:26.637849,L2,3,11111,796,7.17,Deformation,238,557
2025-03-28 23:20:26.637849,L3,1,11347,154,1.37,Defaut_Surface,46,107
2025-03-29 07:20:26.637849,L3,2,8860,419,4.74,Defaut_Surface,125,293
2025-03-29 15:20:26.637849,L3,3,9521,362,3.8,Dimension_Hors_Tolerance,108,253
2025-03-31 23:20:26.637849,L1,1,11557,872,7.55,Dimension_Hors_Tolerance,261,610
2025-04-01 07:20:26.637849,L1,2,8544,96,1.13,Pliage_Incorrect,28,67
2025-04-01 15:20:26.637849,L1,3,10136,354,3.5,Contamination,106,247
2025-03-31 23:20:26.637849,L2,1,9123,210,2.31,Contamination,63,147
2025-04-01 07:20:26.637849,L2,2,9283,126,1.36,Impression_Defectueuse,37,88
2025-04-01 15:20:26.637849,L2,3,9580,734,7.67,Dimension_Hors_Tolerance,220,513
2025-03-31 23:20:26.637849,L3,1,8412,386,4.59,Pliage_Incorrect,115,270
2025-04-01 07:20:26.637849,L3,2,11835,718,6.07,Defaut_Surface,215,502
2025-04-01 15:20:26.637849,L3,3,9181,203,2.21,Deformation,60,142
2025-04-01 23:20:26.637849,L1,1,11365,331,2.92,Deformation,99,231
2025-04-02 07:20:26.637849,L1,2,9173,309,3.38,Contamination,92,216
2025-04-02 15:20:26.637849,L1,3,11194,263,2.35,Dimension_Hors_Tolerance,78,184
2025-04-01 23:20:26.637849,L2,1,9880,262,2.65,Defaut_Surface,78,183
2025-04-02 07:20:26.637849,L2,2,8924,580,6.51,Impression_Defectueuse,174,406
2025-04-02 15:20:26.637849,L2,3,10924,518,4.75,Impression_Defectueuse,155,362
2025-04-01 23:20:26.637849,L3,1,8274,279,3.38,Contamination,83,195
2025-04-02 07:20:26.637849,L3,2,8604,460,5.35,Contamination,138,322
2025-04-02 15:20:26.637849,L3,3,8085,518,6.41,Defaut_Surface,155,362
2025-04-02 23:20:26.637849,L1,1,9594,179,1.87,Contamination,53,125
2025-04-03 07:20:26.637849,L1,2,9675,425,4.4,Impression_Defectueuse,127,297
2025-04-03 15:20:26.637849,L1,3,11074,681,6.15,Deformation,204,476
2025-04-02 23:20:26.637849,L2,1,10737,617,5.75,Dimension_Hors_Tolerance,185,431
2025-04-03 07:20:26.637849,L2,2,8339,380,4.56,Defaut_Surface,114,266
2025-04-03 15:20:26.637849,L2,3,8038,546,6.8,Deformation,163,382
2025-04-02 23:20:26.637849,L3,1,8203,313,3.82,Deformation,93,219
2025-04-03 07:20:26.637849,L3,2,9710,724,7.46,Contamination,217,506
2025-04-03 15:20:26.637849,L3,3,10536,632,6.0,Impression_Defectueuse,189,442
2025-04-03 23:20:26.637849,L1,1,10427,556,5.34,Deformation,166,389
2025-04-04 07:20:26.637849,L1,2,10184,419,4.12,Impression_Defectueuse,125,293
2025-04-04 15:20:26.637849,L1,3,8041,120,1.49,Contamination,36,84
2025-04-03 23:20:26.637849,L2,1,8418,84,1.0,Contamination,25,58
2025-04-04 07:20:26.637849,L2,2,8234,471,5.72,Impression_Defectueuse,141,329
2025-04-04 15:20:26.637849,L2,3,10274,484,4.71,Impression_Defectueuse,145,338
2025-04-03 23:20:26.637849,L3,1,11408,764,6.71,Deformation,229,534
2025-04-04 07:20:26.637849,L3,2,9585,651,6.8,Dimension_Hors_Tolerance,195,455
2025-04-04 15:20:26.637849,L3,3,9615,585,6.09,Impression_Defectueuse,175,409
2025-04-04 23:20:26.637849,L1,1,8877,159,1.79,Defaut_Surface,47,111
2025-04-05 07:20:26.637849,L1,2,8324,557,6.7,Dimension_Hors_Tolerance,167,389
2025-04-05 15:20:26.637849,L1,3,10383,513,4.94,Deformation,153,359
2025-04-04 23:20:26.637849,L2,1,8981,413,4.6,Defaut_Surface,123,289
2025-04-05 07:20:26.637849,L2,2,8730,496,5.69,Impression_Defectueuse,148,347
2025-04-05 15:20:26.637849,L2,3,9122,467,5.13,Pliage_Incorrect,140,326
2025-04-04 23:20:26.637849,L3,1,9674,236,2.45,Deformation,70,165
2025-04-05 07:20:26.637849,L3,2,10948,629,5.75,Deformation,188,440
2025-04-05 15:20:26.637849,L3,3,10088,753,7.47,Contamination,225,527
2025-04-07 23:20:26.637849,L1,1,10967,289,2.64,Contamination,86,202
2025-04-08 07:20:26.637849,L1,2,11547,873,7.57,Contamination,261,611
2025-04-08 15:20:26.637849,L1,3,11840,550,4.65,Defaut_Surface,165,385
2025-04-07 23:20:26.637849,L2,1,9633,154,1.6,Pliage_Incorrect,46,107
2025-04-08 07:20:26.637849,L2,2,8786,559,6.37,Dimension_Hors_Tolerance,167,391
2025-04-08 15:20:26.637849,L2,3,10456,654,6.26,Impression_Defectueuse,196,457
2025-04-07 23:20:26.637849,L3,1,11404,814,7.14,Dimension_Hors_Tolerance,244,569
2025-04-08 07:20:26.637849,L3,2,11541,449,3.9,Pliage_Incorrect,134,314
2025-04-08 15:20:26.637849,L3,3,8572,588,6.86,Dimension_Hors_Tolerance,176,411
2025-04-08 23:20:26.637849,L1,1,9566,394,4.13,Pliage_Incorrect,118,275
2025-04-09 07:20:26.637849,L1,2,10842,162,1.5,Defaut_Surface,48,113
2025-04-09 15:20:26.637849,L1,3,10387,673,6.48,Contamination,201,471
2025-04-08 23:20:26.637849,L2,1,10822,551,5.09,Pliage_Incorrect,165,385
2025-04-09 07:20:26.637849,L2,2,11931,871,7.3,Defaut_Surface,261,609
2025-04-09 15:20:26.637849,L2,3,11781,609,5.17,Contamination,182,426
2025-04-08 23:20:26.637849,L3,1,8045,552,6.86,Defaut_Surface,165,386
2025-04-09 07:20:26.637849,L3,2,9895,152,1.54,Impression_Defectueuse,45,106
2025-04-09 15:20:26.637849,L3,3,9319,295,3.17,Pliage_Incorrect,88,206
2025-04-09 23:20:26.637849,L1,1,10134,149,1.48,Defaut_Surface,44,104
2025-04-10 07:20:26.637849,L1,2,11444,754,6.59,Dimension_Hors_Tolerance,226,527
2025-04-10 15:20:26.637849,L1,3,8792,158,1.81,Impression_Defectueuse,47,110
2025-04-09 23:20:26.637849,L2,1,8655,289,3.34,Pliage_Incorrect,86,202
2025-04-10 07:20:26.637849,L2,2,10154,335,3.3,Impression_Defectueuse,100,234
2025-04-10 15:20:26.637849,L2,3,10451,447,4.28,Dimension_Hors_Tolerance,134,312
2025-04-09 23:20:26.637849,L3,1,9521,603,6.34,Pliage_Incorrect,180,422
2025-04-10 07:20:26.637849,L3,2,11733,606,5.17,Pliage_Incorrect,181,424
2025-04-10 15:20:26.637849,L3,3,8221,158,1.93,Deformation,47,110
2025-04-10 23:20:26.637849,L1,1,10864,665,6.13,Deformation,199,465
2025-04-11 07:20:26.637849,L1,2,11844,359,3.04,Contamination,107,251
2025-04-11 15:20:26.637849,L1,3,11092,639,5.76,Deformation,191,447
2025-04-10 23:20:26.637849,L2,1,10733,538,5.02,Deformation,161,376
2025-04-11 07:20:26.637849,L2,2,9850,768,7.8,Contamination,230,537
2025-04-11 15:20:26.637849,L2,3,8455,555,6.57,Dimension_Hors_Tolerance,166,388
2025-04-10 23:20:26.637849,L3,1,8079,244,3.02,Pliage_Incorrect,73,170
2025-04-11 07:20:26.637849,L3,2,10779,505,4.69,Dimension_Hors_Tolerance,151,353
2025-04-11 15:20:26.637849,L3,3,11861,144,1.22,Dimension_Hors_Tolerance,43,100
2025-04-11 23:20:26.637849,L1,1,10705,615,5.75,Contamination,184,430
2025-04-12 07:20:26.637849,L1,2,11002,614,5.59,Pliage_Incorrect,184,429
2025-04-12 15:20:26.637849,L1,3,9816,771,7.86,Defaut_Surface,231,539
2025-04-11 23:20:26.637849,L2,1,10286,370,3.61,Pliage_Incorrect,111,259
2025-04-12 07:20:26.637849,L2,2,9358,492,5.26,Dimension_Hors_Tolerance,147,344
2025-04-12 15:20:26.637849,L2,3,10635,380,3.58,Defaut_Surface,114,266
2025-04-11 23:20:26.637849,L3,1,8494,679,8.0,Deformation,203,475
2025-04-12 07:20:26.637849,L3,2,8331,176,2.12,Pliage_Incorrect,52,123
2025-04-12 15:20:26.637849,L3,3,8249,275,3.34,Impression_Defectueuse,82,192
2025-04-14 23:20:26.637849,L1,1,8988,214,2.39,Pliage_Incorrect,64,149
2025-04-15 07:20:26.637849,L1,2,10417,124,1.19,Defaut_Surface,37,86
2025-04-15 15:20:26.637849,L1,3,8054,452,5.62,Impression_Defectueuse,135,316
2025-04-14 23:20:26.637849,L2,1,11363,348,3.07,Contamination,104,243
2025-04-15 07:20:26.637849,L2,2,8688,118,1.37,Contamination,35,82
2025-04-15 15:20:26.637849,L2,3,10959,390,3.56,Contamination,117,273
2025-04-14 23:20:26.637849,L3,1,10392,619,5.96,Dimension_Hors_Tolerance,185,433
2025-04-15 07:20:26.637849,L3,2,8477,287,3.39,Dimension_Hors_Tolerance,86,200
2025-04-15 15:20:26.637849,L3,3,11991,146,1.22,Dimension_Hors_Tolerance,43,102
2025-04-15 23:20:26.637849,L1,1,10162,264,2.61,Contamination,79,184
2025-04-16 07:20:26.637849,L1,2,9076,152,1.68,Defaut_Surface,45,106
2025-04-16 15:20:26.637849,L1,3,10436,517,4.96,Impression_Defectueuse,155,361
2025-04-15 23:20:26.637849,L2,1,10726,276,2.58,Defaut_Surface,82,193
2025-04-16 07:20:26.637849,L2,2,9910,215,2.17,Deformation,64,150
2025-04-16 15:20:26.637849,L2,3,10694,784,7.33,Deformation,235,548
2025-04-15 23:20:26.637849,L3,1,11937,456,3.82,Impression_Defectueuse,136,319
2025-04-16 07:20:26.637849,L3,2,8851,693,7.84,Deformation,207,485
2025-04-16 15:20:26.637849,L3,3,10961,245,2.24,Defaut_Surface,73,171
2025-04-16 23:20:26.637849,L1,1,11653,261,2.24,Contamination,78,182
2025-04-17 07:20:26.637849,L1,2,10169,549,5.4,Pliage_Incorrect,164,384
2025-04-17 15:20:26.637849,L1,3,10401,489,4.7,Contamination,146,342
2025-04-16 23:20:26.637849,L2,1,11925,677,5.68,Defaut_Surface,203,473
2025-04-17 07:20:26.637849,L2,2,8298,636,7.67,Impression_Defectueuse,190,445
2025-04-17 15:20:26.637849,L2,3,10830,268,2.48,Defaut_Surface,80,187
2025-04-16 23:20:26.637849,L3,1,10652,223,2.1,Impression_Defectueuse,66,156
2025-04-17 07:20:26.637849,L3,2,10560,184,1.75,Pliage_Incorrect,55,128
2025-04-17 15:20:26.637849,L3,3,11663,597,5.13,Pliage_Incorrect,179,417
2025-04-17 23:20:26.637849,L1,1,9038,679,7.51,Impression_Defectueuse,203,475
2025-04-18 07:20:26.637849,L1,2,10834,345,3.19,Contamination,103,241
2025-04-18 15:20:26.637849,L1,3,10056,772,7.68,Dimension_Hors_Tolerance,231,540
2025-04-17 23:20:26.637849,L2,1,8156,386,4.74,Pliage_Incorrect,115,270
2025-04-18 07:20:26.637849,L2,2,11832,154,1.3,Deformation,46,107
2025-04-18 15:20:26.637849,L2,3,9269,595,6.43,Defaut_Surface,178,416
2025-04-17 23:20:26.637849,L3,1,10703,108,1.02,Contamination,32,75
2025-04-18 07:20:26.637849,L3,2,11338,835,7.37,Contamination,250,584
2025-04-18 15:20:26.637849,L3,3,8161,555,6.81,Impression_Defectueuse,166,388
2025-04-18 23:20:26.637849,L1,1,10035,205,2.05,Impression_Defectueuse,61,143
2025-04-19 07:20:26.637849,L1,2,11338,445,3.93,Pliage_Incorrect,133,311
2025-04-19 15:20:26.637849,L1,3,10794,585,5.42,Pliage_Incorrect,175,409
2025-04-18 23:20:26.637849,L2,1,10737,334,3.12,Contamination,100,233
2025-04-19 07:20:26.637849,L2,2,8269,360,4.36,Deformation,108,251
2025-04-19 15:20:26.637849,L2,3,10801,127,1.18,Impression_Defectueuse,38,88
2025-04-18 23:20:26.637849,L3,1,10203,602,5.91,Contamination,180,421
2025-04-19 07:20:26.637849,L3,2,8831,510,5.78,Contamination,153,357
2025-04-19 15:20:26.637849,L3,3,9531,522,5.49,Impression_Defectueuse,156,365
2025-04-21 23:20:26.637849,L1,1,9417,100,1.06,Pliage_Incorrect,30,70
2025-04-22 07:20:26.637849,L1,2,9819,261,2.66,Dimension_Hors_Tolerance,78,182
2025-04-22 15:20:26.637849,L1,3,11170,359,3.22,Contamination,107,251
2025-04-21 23:20:26.637849,L2,1,10170,252,2.48,Dimension_Hors_Tolerance,75,176
2025-04-22 07:20:26.637849,L2,2,10530,143,1.36,Defaut_Surface,42,100
2025-04-22 15:20:26.637849,L2,3,8110,556,6.86,Pliage_Incorrect,166,389
2025-04-21 23:20:26.637849,L3,1,8917,617,6.93,Deformation,185,431
